Season,ConfAbbrev,WinPercentage,OpponentWinPercentage,WeightedOpponentConfWinPercentage,NCAATournamentBids,LookbackBids1,AvgRecentBids
1990,m_pac_ten,0.6987951807228916,0.51953125,0.5047520542183498,4.0,4.0,2.8
1990,m_sec,0.6304347826086957,0.564390665514261,0.5332271511479325,3.0,5.0,5.0
1990,m_mac,0.5666666666666667,0.4672131147540984,0.4992201260944472,1.0,1.0,1.4
1990,m_big_eight,0.7019230769230769,0.5307984790874525,0.5363858371364869,4.0,4.0,4.2
1990,m_a_sun,0.3488372093023256,0.5,0.49507931236454267,1.0,1.0,1.0
1990,m_ind,0.2932551319648094,0.541012658227848,0.5173514075033926,1.0,2.0,2.4
1990,m_southland,0.2621359223300971,0.4969040247678019,0.5024716210552272,1.0,1.0,1.0
1991,m_maac,0.5252525252525253,0.49362041467304624,0.4932524591976319,1.0,1.0,1.0
1991,m_metro,0.660377358490566,0.5191889934829833,0.5274346053131459,2.0,2.0,2.8
1991,m_caa,0.43617021276595747,0.4810126582278481,0.5020311359018983,1.0,1.0,1.2
1991,m_mvc,0.44660194174757284,0.5349182763744428,0.5285679003559561,1.0,1.0,1.6
1991,m_sun_belt,0.5094339622641509,0.5167535368577811,0.5021129459743385,1.0,2.0,2.0
1991,m_big_sky,0.4222222222222222,0.44206773618538325,0.4781116185967024,1.0,1.0,1.0
1991,m_ecc,0.34951456310679613,0.48012003000750186,0.48914503660760744,1.0,1.0,1.0
1991,m_mw_coll,0.49056603773584906,0.464,0.47867230990424575,1.0,2.0,1.4
1991,m_ivy,0.3793103448275862,0.4839572192513369,0.5103263674008748,1.0,1.0,1.0
1991,m_a_ten,0.5862068965517241,0.49134377576257215,0.5109644262761174,3.0,1.0,2.0
1991,m_asc,0.6504854368932039,0.40223880597014927,0.4455016776081159,2.0,1.0,1.0
1991,m_acc,0.8018018018018018,0.5092724679029957,0.5263648258968668,6.0,5.0,5.6
1991,m_nac,0.3883495145631068,0.4774193548387097,0.4971540759611404,1.0,1.0,1.0
1991,m_big_ten,0.7623762376237624,0.4933018124507486,0.5263380552006078,5.0,7.0,5.8
1991,m_swac,0.26732673267326734,0.4988747186796699,0.4921257281567543,,,
1991,m_mid_cont,0.5333333333333333,0.4742268041237113,0.48324680940365167,2.0,2.0,1.2
1991,m_swc,0.6060606060606061,0.4943639291465378,0.5372626658800977,2.0,3.0,2.4
1991,m_southern,0.4942528735632184,0.46458141674333026,0.5102977084897139,1.0,1.0,1.0
1991,m_nec,0.4519230769230769,0.41597222222222224,0.44740981968000626,1.0,1.0,1.0
1991,m_wcc,0.4536082474226804,0.5104640582347588,0.5150089535957023,1.0,1.0,1.4
1991,m_wac,0.6555555555555556,0.4995242626070409,0.5248540641354917,3.0,3.0,2.6
1991,m_big_east,0.8061224489795918,0.5007668711656442,0.5139038306099644,7.0,6.0,5.2
1991,m_patriot,0.42857142857142855,0.45879732739420936,0.4622519909509462,,,
1991,m_big_south,0.31645569620253167,0.46990291262135925,0.4959790560631501,1.0,,
1991,m_big_west,0.5494505494505495,0.4897196261682243,0.5094198559977619,2.0,3.0,2.0
1991,m_meac,0.23255813953488372,0.5221318879855466,0.5103159069353121,,,
1991,m_ovc,0.5425531914893617,0.43445378151260505,0.4369167094974372,1.0,1.0,1.2
1991,m_pac_ten,0.7628865979381443,0.48499594484995945,0.5308028815584702,4.0,4.0,2.8
1991,m_sec,0.6630434782608695,0.5155737704918033,0.5377652184446782,5.0,3.0,4.6
1991,m_mac,0.5280898876404494,0.513051305130513,0.49787633388818975,1.0,1.0,1.2
1991,m_big_eight,0.7264150943396226,0.5380597014925373,0.5242532203832047,3.0,4.0,4.4
1991,m_a_sun,0.3592233009708738,0.46130952380952384,0.4869237489456455,1.0,1.0,1.0
1991,m_ind,0.2701863354037267,0.5354183373429564,0.5099309789396762,1.0,1.0,2.0
1991,m_southland,0.37373737373737376,0.39556135770234985,0.4406331555869544,1.0,1.0,1.0
1992,m_maac,0.45454545454545453,0.4805414551607445,0.4953452619790029,1.0,1.0,1.0
1992,m_metro,0.6568627450980392,0.5376432078559739,0.5057691632060665,4.0,2.0,2.8
1992,m_caa,0.3854166666666667,0.5651503469545104,0.5355422120807192,1.0,1.0,1.0
1992,m_mvc,0.3595505617977528,0.5561497326203209,0.5673781511642944,1.0,1.0,1.4
1992,m_sun_belt,0.4959349593495935,0.47259786476868326,0.4644842263260306,1.0,1.0,1.4
1992,m_big_sky,0.46808510638297873,0.46160558464223383,0.4960463604252954,1.0,1.0,1.0
1992,m_ecc,0.27184466019417475,0.49686520376175547,0.4640253066908689,,,
1992,m_mw_coll,0.625,0.470203488372093,0.48422356616094303,1.0,1.0,1.4
1992,m_ivy,0.4044943820224719,0.48663594470046084,0.4701717507156677,1.0,1.0,1.0
1992,m_a_ten,0.6836734693877551,0.5390304026294166,0.5223271029092081,3.0,3.0,2.0
1992,m_acc,0.78,0.5112721417069244,0.5082450387972172,5.0,6.0,5.6
1992,m_nac,0.3877551020408163,0.4928027095681626,0.46608187621902825,1.0,1.0,1.0
1992,m_big_ten,0.7476635514018691,0.551826994780015,0.5376633272575373,5.0,5.0,5.6
1992,m_swac,0.20987654320987653,0.5612691466083151,0.5074294991596769,1.0,1.0,1.0
1992,m_mid_cont,0.4888888888888889,0.4352548036758563,0.4944119239031227,1.0,2.0,1.4
1992,m_swc,0.5981308411214953,0.5063613231552163,0.5155885076361097,2.0,2.0,2.6
1992,m_southern,0.425,0.4956605593056895,0.4947353330803671,1.0,1.0,1.0
1992,m_nec,0.43434343434343436,0.4314354450681636,0.42855271808132084,1.0,1.0,1.0
1992,m_wcc,0.5425531914893617,0.4683663833805477,0.5041956384471339,1.0,1.0,1.4
1992,m_wac,0.5483870967741935,0.5033881897386253,0.4959757728544596,2.0,3.0,2.8
1992,m_big_east,0.6956521739130435,0.5031055900621118,0.5044185969029746,5.0,7.0,5.8
1992,m_patriot,0.35353535353535354,0.4645537948290242,0.44818911488722013,1.0,,
1992,m_big_south,0.3375,0.44340505144995324,0.4635851536714894,1.0,1.0,1.0
1992,m_big_west,0.5595238095238095,0.5356415478615071,0.545714677255561,1.0,2.0,2.0
1992,m_ovc,0.2976190476190476,0.5937211449676824,0.5328337441877323,1.0,1.0,1.2
1992,m_meac,0.1927710843373494,0.5081184336198663,0.5061049974890938,1.0,1.0,1.0
1992,m_pac_ten,0.696969696969697,0.5319672131147541,0.5523808410403874,4.0,4.0,3.2
1992,m_sec,0.696969696969697,0.5131158029430583,0.4949808836055959,4.0,5.0,4.8
1992,m_mac,0.4827586206896552,0.5080789946140036,0.5116588832013046,1.0,1.0,1.0
1992,m_big_eight,0.8645833333333334,0.4907161803713528,0.5008228015610244,6.0,3.0,4.0
1992,m_a_sun,0.23255813953488372,0.5467059980334317,0.5075083857789973,1.0,1.0,1.0
1992,m_gmwc,0.693069306930693,0.4803767660910518,0.5010497285300655,3.0,,
1992,m_ind,0.4156378600823045,0.5181159420289855,0.4938281061435753,,,
1992,m_southland,0.2638888888888889,0.5242494226327945,0.5118920445934809,1.0,1.0,1.0
1993,m_maac,0.5052631578947369,0.47504621072088726,0.4711667382067793,1.0,1.0,1.0
1993,m_metro,0.5463917525773195,0.545101842870999,0.5079640181270771,2.0,4.0,3.0
1993,m_caa,0.5280898876404494,0.5057833859095688,0.5047936914037268,1.0,1.0,1.0
1993,m_mvc,0.44871794871794873,0.545662100456621,0.5449450571381351,1.0,1.0,1.2
1993,m_sun_belt,0.5333333333333333,0.45868263473053894,0.4771127745315379,2.0,1.0,1.2
1993,m_big_sky,0.46835443037974683,0.39544962080173346,0.42509432793530477,1.0,1.0,1.0
1993,m_mw_coll,0.4431818181818182,0.5130278526504941,0.5168170843535713,2.0,1.0,1.4
1993,m_ivy,0.45555555555555555,0.44984802431610943,0.5069416622196693,1.0,1.0,1.0
1993,m_a_ten,0.7368421052631579,0.4991408934707904,0.5157318646790513,4.0,3.0,2.2
1993,m_acc,0.86,0.5059687786960514,0.5039563336324813,6.0,5.0,5.4
1993,m_nac,0.4731182795698925,0.43897996357012753,0.4695041032379174,1.0,1.0,1.0
1993,m_big_ten,0.7889908256880734,0.5145797598627787,0.5070904807867516,5.0,5.0,5.4
1993,m_swac,0.3142857142857143,0.5436507936507936,0.4847853309486259,1.0,1.0,1.0
1993,m_mid_cont,0.38823529411764707,0.4662027833001988,0.4463662916041707,1.0,1.0,1.4
1993,m_swc,0.5568181818181818,0.5483503981797497,0.5278056828484236,2.0,2.0,2.4
1993,m_southern,0.3225806451612903,0.5627769571639586,0.546763614419544,1.0,1.0,1.0
1993,m_nec,0.2716049382716049,0.482646420824295,0.5085035200124447,1.0,1.0,1.0
1993,m_wcc,0.47560975609756095,0.46936542669584247,0.5040043537641892,1.0,1.0,1.2
1993,m_wac,0.6025641025641025,0.5078534031413613,0.5187640195757722,3.0,2.0,2.6
1993,m_big_east,0.7532467532467533,0.4982896237172178,0.4811262142203741,3.0,5.0,5.8
1993,m_patriot,0.3804347826086957,0.4512306289881495,0.48093793199580376,1.0,1.0,1.0
1993,m_big_south,0.25287356321839083,0.5014895729890765,0.5019082452494695,1.0,1.0,1.0
1993,m_big_west,0.5540540540540541,0.4900497512437811,0.5105999580044651,2.0,1.0,1.75
1993,m_ovc,0.32051282051282054,0.5612980769230769,0.5195321562038927,1.0,1.0,1.0
1993,m_meac,0.23376623376623376,0.5203252032520326,0.5150577348946438,1.0,1.0,1.0
1993,m_pac_ten,0.611764705882353,0.5393258426966292,0.5614965761700175,3.0,4.0,3.6
1993,m_sec,0.7083333333333334,0.5144644253322909,0.5244394744731468,4.0,4.0,4.4
1993,m_mac,0.40540540540540543,0.5267857142857143,0.4875300592865866,1.0,1.0,1.0
1993,m_big_eight,0.7708333333333334,0.4542857142857143,0.48168869040659507,6.0,6.0,4.4
1993,m_a_sun,0.39603960396039606,0.43007662835249044,0.4302264358909648,,,
1993,m_gmwc,0.6862745098039216,0.48102383053839365,0.49439064252221027,3.0,3.0,3.0
1993,m_ind,0.28110599078341014,0.5252263906856404,0.5063419567678035,,,
1993,m_southland,0.3,0.5632,0.5311860132547807,1.0,1.0,1.0
1994,m_maac,0.53125,0.4321705426356589,0.46537873971362337,1.0,1.0,1.0
1994,m_metro,0.6732673267326733,0.5312791783380019,0.48841042385779576,1.0,2.0,2.8
